id_viagem,id_rota,id_veiculo,id_motorista,mes,km_rodado,retorno_vazio,volume_m3,custo_combustivel,custo_pedagio,custo_manutencao_rateado,faturamento_viagem
ROT-17-00385,ROT-17,VEI-027,MOT-28,2025-07-01,164.7,False,29.9,341.56,55.39,22.96,2084.57
ROT-17-00386,ROT-17,VEI-020,MOT-35,2025-06-01,169.3,False,21.3,331.39,59.17,24.59,2035.69
ROT-17-00387,ROT-17,VEI-047,MOT-12,2025-01-01,169.6,False,25.8,321.46,48.72,24.22,2211.41
ROT-17-00388,ROT-17,VEI-053,MOT-23,2025-10-01,166.1,False,26.0,305.44,40.61,22.77,2465.75
ROT-17-00389,ROT-17,VEI-006,MOT-28,2025-10-01,163.5,False,18.1,298.45,37.95,17.08,2408.96
ROT-17-00390,ROT-17,VEI-010,MOT-36,2025-02-01,164.5,False,26.7,304.6,39.01,24.65,1987.38
ROT-17-00391,ROT-17,VEI-016,MOT-17,2025-05-01,170.2,False,25.9,337.29,59.29,24.46,2501.75
ROT-17-00392,ROT-17,VEI-029,MOT-08,2025-06-01,166.8,False,25.9,356.29,35.31,16.35,2194.99
ROT-17-00393,ROT-17,VEI-002,MOT-12,2025-06-01,163.2,False,22.2,337.38,34.61,14.06,2270.0
ROT-17-00394,ROT-17,VEI-036,MOT-35,2025-11-01,169.4,False,29.2,325.91,37.35,14.21,1912.46
ROT-17-00395,ROT-17,VEI-041,MOT-05,2025-06-01,167.2,False,20.3,320.23,40.22,21.47,2134.12
ROT-17-00396,ROT-17,VEI-015,MOT-16,2025-01-01,166.0,False,20.6,318.42,49.74,24.88,2418.59
ROT-17-00397,ROT-17,VEI-009,MOT-44,2025-05-01,167.4,False,21.5,325.3,29.89,15.78,1952.42
ROT-17-00398,ROT-17,VEI-056,MOT-28,2025-06-01,167.5,False,19.4,389.13,37.94,13.62,2429.46
ROT-17-00399,ROT-17,VEI-059,MOT-31,2025-09-01,169.1,False,20.4,317.96,38.87,17.22,1956.52
ROT-17-00400,ROT-17,VEI-039,MOT-30,2025-02-01,171.9,False,25.0,376.47,26.13,17.34,2107.07
ROT-17-00401,ROT-17,VEI-032,MOT-13,2025-03-01,171.9,False,29.1,295.3,33.01,17.2,2386.4
ROT-17-00402,ROT-17,VEI-022,MOT-38,2025-10-01,164.6,False,28.7,288.11,28.32,15.81,2347.45
ROT-17-00403,ROT-17,VEI-034,MOT-27,2025-09-01,163.2,False,21.3,317.88,51.91,20.28,2161.37
ROT-17-00404,ROT-17,VEI-018,MOT-25,2025-04-01,163.5,False,27.9,334.28,46.42,21.91,2392.5
ROT-17-00405,ROT-17,VEI-006,MOT-12,2025-01-01,164.2,False,25.8,316.04,49.91,21.65,1811.14
ROT-17-00406,ROT-17,VEI-009,MOT-37,2025-10-01,170.0,False,26.7,378.09,47.43,14.69,2314.38
ROT-17-00407,ROT-17,VEI-015,MOT-11,2025-04-01,164.9,False,29.6,346.99,40.51,17.77,2285.13
ROT-17-00408,ROT-17,VEI-004,MOT-08,2025-03-01,165.0,False,19.8,353.89,48.02,24.34,2456.75
ROT-17-00409,ROT-17,VEI-030,MOT-21,2025-07-01,170.2,False,18.9,294.73,46.52,18.22,2116.21
ROT-17-00410,ROT-17,VEI-029,MOT-23,2025-05-01,171.6,False,24.4,325.22,37.09,16.83,1941.68
ROT-17-00411,ROT-17,VEI-033,MOT-04,2025-06-01,169.9,False,28.3,331.7,45.93,21.51,2083.76
ROT-17-00412,ROT-17,VEI-047,MOT-34,2025-08-01,164.8,False,22.4,340.4,26.08,13.74,2431.13
ROT-17-00413,ROT-17,VEI-016,MOT-19,2025-05-01,171.8,False,26.0,346.67,46.28,23.96,2190.83
ROT-17-00414,ROT-17,VEI-013,MOT-03,2025-11-01,169.8,False,26.2,362.69,43.19,22.57,2152.23
ROT-17-00415,ROT-17,VEI-030,MOT-29,2025-11-01,172.8,False,27.3,382.78,58.58,20.5,2495.17
ROT-17-00416,ROT-17,VEI-043,MOT-04,2025-11-01,172.3,False,29.8,335.79,30.47,18.56,2543.29
ROT-17-00417,ROT-17,VEI-004,MOT-42,2025-12-01,170.9,False,29.9,362.39,50.68,25.2,2110.89
ROT-17-00418,ROT-17,VEI-031,MOT-05,2025-08-01,165.3,False,18.4,331.36,49.62,13.67,1883.04
ROT-17-00419,ROT-17,VEI-024,MOT-29,2025-10-01,163.1,False,27.8,319.63,25.88,16.05,2358.94
ROT-17-00420,ROT-17,VEI-025,MOT-09,2025-10-01,171.7,False,20.8,311.16,44.45,23.63,2555.93
ROT-17-00421,ROT-17,VEI-002,MOT-35,2025-04-01,167.9,False,22.8,303.96,33.99,21.47,2066.35
ROT-17-00422,ROT-17,VEI-031,MOT-02,2025-06-01,172.7,False,18.8,327.37,39.9,22.25,1992.88
ROT-17-00423,ROT-17,VEI-038,MOT-33,2025-08-01,166.8,False,20.5,362.95,34.8,20.03,2291.36
ROT-17-00424,ROT-17,VEI-014,MOT-27,2025-08-01,172.3,False,18.8,349.35,32.15,15.06,2191.14
ROT-17-00425,ROT-17,VEI-001,MOT-36,2025-07-01,168.8,False,18.9,339.3,53.11,19.66,2500.37
ROT-17-00426,ROT-17,VEI-004,MOT-14,2025-03-01,166.9,False,23.1,356.21,52.93,20.06,1969.17
ROT-17-00427,ROT-17,VEI-028,MOT-11,2025-02-01,165.0,False,22.6,330.18,47.37,24.2,1844.24
ROT-17-00428,ROT-17,VEI-027,MOT-16,2025-08-01,171.0,False,23.4,335.05,36.09,19.92,2324.33
ROT-17-00429,ROT-17,VEI-044,MOT-23,2025-11-01,170.8,False,26.9,339.14,39.61,25.32,1908.25
ROT-17-00430,ROT-17,VEI-050,MOT-41,2025-12-01,165.1,False,25.2,347.24,44.73,17.15,2275.98
ROT-17-00431,ROT-17,VEI-036,MOT-10,2025-06-01,166.9,False,21.2,307.05,40.45,17.73,2417.23
ROT-17-00432,ROT-17,VEI-024,MOT-38,2025-10-01,165.6,False,21.4,329.15,32.4,19.24,2281.09
ROT-17-00433,ROT-17,VEI-043,MOT-27,2025-08-01,164.9,False,19.8,336.1,27.33,22.5,2260.29
ROT-17-00434,ROT-17,VEI-002,MOT-13,2025-09-01,163.9,False,18.3,306.82,46.94,18.02,2432.76
ROT-17-00435,ROT-17,VEI-023,MOT-16,2025-10-01,170.7,False,26.4,362.97,54.84,18.67,2140.98
ROT-17-00436,ROT-17,VEI-011,MOT-09,2025-05-01,171.8,False,23.5,349.99,48.48,21.81,1931.91
ROT-17-00437,ROT-17,VEI-043,MOT-43,2025-12-01,163.7,False,21.4,309.79,44.15,23.83,2199.56
ROT-17-00438,ROT-17,VEI-002,MOT-06,2025-04-01,172.1,False,25.3,326.16,49.74,24.15,1969.47
ROT-17-00439,ROT-17,VEI-049,MOT-20,2025-03-01,165.1,False,29.6,339.51,32.43,16.73,1975.33
ROT-17-00440,ROT-17,VEI-025,MOT-30,2025-04-01,169.3,False,27.1,316.17,42.32,19.04,2415.09
ROT-17-00441,ROT-17,VEI-048,MOT-30,2025-09-01,170.5,True,25.0,331.97,44.62,14.16,1067.69
ROT-17-00442,ROT-17,VEI-044,MOT-41,2025-04-01,163.1,False,26.0,347.73,26.33,17.56,2381.98
ROT-17-00443,ROT-17,VEI-015,MOT-37,2025-06-01,170.5,False,18.4,312.76,27.92,19.69,2436.87
ROT-17-00444,ROT-17,VEI-050,MOT-39,2025-12-01,166.4,False,22.6,380.53,52.86,15.07,1921.24
ROT-17-00445,ROT-17,VEI-043,MOT-08,2025-07-01,164.5,False,25.3,325.82,35.89,22.54,1985.28
ROT-17-00446,ROT-17,VEI-012,MOT-12,2025-09-01,170.5,False,27.6,338.03,32.44,25.0,2318.97
ROT-17-00447,ROT-17,VEI-010,MOT-23,2025-01-01,167.7,False,23.5,312.59,58.11,20.3,2251.91
ROT-17-00448,ROT-17,VEI-035,MOT-21,2025-08-01,172.4,False,26.2,374.07,53.78,20.96,2085.43
ROT-17-00449,ROT-17,VEI-050,MOT-21,2025-02-01,163.2,False,26.8,292.48,36.33,16.71,2010.26
ROT-17-00450,ROT-17,VEI-030,MOT-41,2025-04-01,171.8,False,18.0,359.76,31.48,25.22,2283.6
ROT-17-00451,ROT-17,VEI-043,MOT-06,2025-11-01,165.7,False,21.3,364.26,47.15,14.95,1884.68
ROT-17-00452,ROT-17,VEI-041,MOT-14,2025-03-01,166.7,False,29.5,388.39,46.31,15.55,1976.66
ROT-17-00453,ROT-17,VEI-011,MOT-05,2025-10-01,166.6,False,28.3,326.32,37.84,23.49,2081.96
ROT-17-00454,ROT-17,VEI-002,MOT-10,2025-11-01,163.8,False,27.8,325.39,28.48,19.47,2310.41
ROT-17-00455,ROT-17,VEI-031,MOT-45,2025-06-01,166.6,False,27.7,316.01,28.57,22.76,1857.18
ROT-17-00456,ROT-17,VEI-056,MOT-01,2025-10-01,164.3,False,22.7,315.25,57.42,20.14,1902.66
ROT-17-00457,ROT-17,VEI-043,MOT-38,2025-03-01,172.6,False,23.7,323.23,40.48,16.78,2101.22
ROT-17-00458,ROT-17,VEI-002,MOT-33,2025-02-01,168.1,False,27.3,318.66,29.63,16.1,2033.69
ROT-17-00459,ROT-17,VEI-021,MOT-25,2025-09-01,172.1,False,21.7,328.29,51.22,22.1,2450.76
ROT-17-00460,ROT-17,VEI-040,MOT-25,2025-01-01,164.9,False,20.9,292.4,30.03,17.8,1939.45
ROT-17-00461,ROT-17,VEI-029,MOT-02,2025-11-01,165.1,False,23.7,302.63,36.72,19.38,1928.98
ROT-17-00462,ROT-17,VEI-049,MOT-04,2025-10-01,169.1,False,24.8,340.73,56.25,13.89,1890.93
ROT-17-00463,ROT-17,VEI-019,MOT-04,2025-07-01,163.6,False,22.8,326.51,46.78,18.82,1944.89
ROT-17-00464,ROT-17,VEI-010,MOT-33,2025-08-01,170.1,False,27.2,320.69,57.68,14.1,2503.38
ROT-17-00465,ROT-17,VEI-017,MOT-24,2025-07-01,164.5,False,20.0,330.41,39.65,19.96,1919.49
ROT-17-00466,ROT-17,VEI-002,MOT-02,2025-10-01,172.7,False,24.0,355.56,30.38,20.59,2002.58
ROT-17-00467,ROT-17,VEI-038,MOT-42,2025-05-01,167.5,False,25.0,337.99,32.78,22.86,2027.0
ROT-17-00468,ROT-17,VEI-021,MOT-24,2025-05-01,170.5,False,19.3,348.99,36.56,20.12,2102.03
ROT-17-00469,ROT-17,VEI-043,MOT-37,2025-01-01,167.8,False,22.5,330.58,29.29,21.15,2157.9
ROT-17-00470,ROT-17,VEI-034,MOT-28,2025-11-01,163.6,False,27.6,311.61,32.68,23.83,2218.63
ROT-17-00471,ROT-17,VEI-042,MOT-24,2025-10-01,171.9,False,19.2,329.71,44.26,15.72,1984.57
ROT-17-00472,ROT-17,VEI-009,MOT-31,2025-06-01,168.4,False,21.5,340.47,32.69,14.26,2168.75
ROT-17-00473,ROT-17,VEI-042,MOT-13,2025-09-01,165.6,False,25.8,339.22,55.85,15.47,2096.93
ROT-17-00474,ROT-17,VEI-050,MOT-27,2025-04-01,170.2,False,18.7,352.17,46.88,19.27,1917.11
ROT-17-00475,ROT-17,VEI-011,MOT-32,2025-04-01,168.5,False,27.9,348.03,25.45,15.19,2250.03
ROT-17-00476,ROT-17,VEI-044,MOT-14,2025-02-01,170.5,False,25.9,347.64,25.59,15.68,2045.48
ROT-17-00477,ROT-17,VEI-046,MOT-02,2025-03-01,173.0,False,21.2,341.49,26.81,22.94,2444.07
ROT-17-00478,ROT-17,VEI-051,MOT-39,2025-12-01,168.6,False,22.5,344.59,56.9,19.63,2357.42
ROT-17-00479,ROT-17,VEI-054,MOT-18,2025-04-01,170.6,False,25.8,304.34,53.47,17.6,2456.44
ROT-17-00480,ROT-17,VEI-033,MOT-40,2025-09-01,173.0,False,20.9,329.47,27.26,15.29,1964.75
ROT-17-00481,ROT-17,VEI-040,MOT-31,2025-03-01,170.6,False,26.2,342.99,36.13,14.46,2329.31
ROT-17-00482,ROT-17,VEI-013,MOT-04,2025-12-01,163.3,False,22.7,352.67,49.92,17.18,2130.46
ROT-17-00483,ROT-17,VEI-026,MOT-34,2025-11-01,164.6,False,29.5,345.65,38.66,15.32,1927.29
ROT-17-00484,ROT-17,VEI-011,MOT-20,2025-10-01,163.5,False,24.9,329.74,24.79,19.77,2356.62
ROT-17-00485,ROT-17,VEI-036,MOT-02,2025-01-01,163.4,False,27.3,309.36,39.98,13.73,2161.57
ROT-17-00486,ROT-17,VEI-044,MOT-19,2025-02-01,163.6,False,24.7,323.69,32.96,22.53,2129.12
ROT-17-00487,ROT-17,VEI-034,MOT-23,2025-08-01,165.2,False,19.3,303.83,34.6,14.95,1962.53
ROT-17-00488,ROT-17,VEI-043,MOT-02,2025-06-01,172.6,False,22.8,334.88,52.34,23.37,2033.46
ROT-17-00489,ROT-17,VEI-037,MOT-12,2025-06-01,165.7,False,27.8,356.11,38.89,20.96,2269.01
ROT-17-00490,ROT-17,VEI-024,MOT-13,2025-10-01,164.6,False,28.6,334.66,43.87,22.71,1903.02
ROT-17-00491,ROT-17,VEI-025,MOT-20,2025-07-01,166.2,False,19.8,313.16,28.87,19.89,2003.05
ROT-17-00492,ROT-17,VEI-006,MOT-23,2025-12-01,167.2,False,21.9,343.41,26.54,21.83,2358.97
ROT-17-00493,ROT-17,VEI-029,MOT-20,2025-12-01,164.1,False,29.2,306.35,51.61,21.0,2081.72
ROT-17-00494,ROT-17,VEI-017,MOT-40,2025-07-01,165.6,False,25.3,347.13,52.14,13.35,2047.72
ROT-17-00495,ROT-17,VEI-052,MOT-11,2025-08-01,172.4,False,22.4,353.9,26.24,17.29,2211.87
ROT-17-00496,ROT-17,VEI-051,MOT-39,2025-11-01,171.3,True,27.8,353.3,39.66,17.35,1067.34
ROT-17-00497,ROT-17,VEI-029,MOT-15,2025-08-01,163.2,False,22.9,298.44,28.74,14.32,1978.8
ROT-17-00498,ROT-17,VEI-046,MOT-13,2025-01-01,168.6,False,29.1,356.49,39.08,20.39,2194.36
ROT-17-00499,ROT-17,VEI-010,MOT-45,2025-12-01,170.3,False,22.0,344.91,25.94,21.53,2247.55
ROT-17-00500,ROT-17,VEI-040,MOT-42,2025-03-01,167.6,False,22.6,334.77,26.91,17.18,2209.81
ROT-17-00501,ROT-17,VEI-017,MOT-26,2025-05-01,170.5,False,18.4,336.52,57.08,24.51,1970.67
ROT-17-00502,ROT-17,VEI-052,MOT-29,2025-03-01,168.5,False,22.3,332.98,39.04,15.49,2344.96
ROT-17-00503,ROT-17,VEI-044,MOT-19,2025-01-01,167.6,False,18.2,322.44,43.77,14.16,2446.56
ROT-17-00504,ROT-17,VEI-017,MOT-02,2025-07-01,169.2,False,27.5,311.43,30.46,17.36,2357.81
ROT-17-00505,ROT-17,VEI-005,MOT-41,2025-09-01,166.3,False,21.2,346.82,53.38,16.55,1987.55
ROT-17-00506,ROT-17,VEI-046,MOT-30,2025-02-01,168.1,False,22.6,297.85,54.31,18.26,2417.64
ROT-17-00507,ROT-17,VEI-021,MOT-37,2025-05-01,164.8,False,18.2,329.96,47.89,15.66,1923.14
ROT-17-00508,ROT-17,VEI-024,MOT-28,2025-03-01,168.3,False,24.8,344.45,41.05,15.26,2272.22
ROT-17-00509,ROT-17,VEI-037,MOT-22,2025-07-01,166.9,False,27.6,334.28,32.85,16.0,2501.03
ROT-17-00510,ROT-17,VEI-055,MOT-14,2025-04-01,163.0,False,25.3,319.97,43.95,23.37,2038.93
ROT-17-00511,ROT-17,VEI-019,MOT-01,2025-03-01,163.6,False,21.8,297.01,35.29,19.04,2075.94
ROT-17-00512,ROT-17,VEI-040,MOT-10,2025-07-01,166.6,False,25.8,306.51,30.61,19.5,2322.78
ROT-17-00513,ROT-17,VEI-002,MOT-05,2025-09-01,169.0,True,29.4,338.94,30.63,25.28,1254.33
ROT-17-00514,ROT-17,VEI-058,MOT-14,2025-06-01,163.6,False,25.6,344.43,28.24,15.28,1966.94
ROT-17-00515,ROT-17,VEI-052,MOT-45,2025-07-01,169.8,False,26.1,314.58,34.79,19.41,2531.14
ROT-17-00516,ROT-17,VEI-018,MOT-08,2025-04-01,170.7,False,18.2,346.53,26.86,20.82,2387.72
ROT-17-00517,ROT-17,VEI-035,MOT-38,2025-09-01,164.3,False,27.1,378.75,49.64,20.21,2140.34
ROT-17-00518,ROT-17,VEI-008,MOT-24,2025-03-01,163.2,False,19.5,326.2,51.46,23.07,2428.24
ROT-17-00519,ROT-17,VEI-039,MOT-24,2025-10-01,169.8,False,19.1,336.04,50.83,23.09,2369.38
ROT-17-00520,ROT-17,VEI-048,MOT-17,2025-04-01,170.1,False,28.7,300.92,54.3,14.31,1938.56
ROT-17-00521,ROT-17,VEI-008,MOT-20,2025-03-01,170.6,False,27.5,363.02,48.97,14.7,2253.6
ROT-17-00522,ROT-17,VEI-048,MOT-42,2025-10-01,170.5,True,21.5,327.94,43.35,25.11,1137.86
ROT-17-00523,ROT-17,VEI-035,MOT-01,2025-12-01,167.3,False,26.6,302.59,26.12,14.59,2072.92
ROT-17-00524,ROT-17,VEI-031,MOT-44,2025-07-01,171.2,False,24.2,337.08,46.2,14.21,2060.56
ROT-17-00525,ROT-17,VEI-022,MOT-04,2025-11-01,171.6,False,27.8,369.95,50.79,22.88,2338.64
ROT-17-00526,ROT-17,VEI-016,MOT-06,2025-09-01,165.0,False,26.0,336.96,36.06,22.8,2145.22
ROT-17-00527,ROT-17,VEI-007,MOT-09,2025-09-01,166.4,False,19.7,372.54,41.95,21.51,2115.39
ROT-17-00528,ROT-17,VEI-050,MOT-12,2025-10-01,165.0,False,21.4,346.69,46.96,18.37,2220.72
ROT-17-00529,ROT-17,VEI-003,MOT-28,2025-04-01,170.8,False,21.0,321.06,31.85,21.77,1893.92
ROT-17-00530,ROT-17,VEI-049,MOT-16,2025-01-01,170.4,False,28.6,325.41,32.37,15.07,2302.68
ROT-17-00531,ROT-17,VEI-044,MOT-38,2025-09-01,167.4,False,24.8,339.81,28.53,20.82,2011.58
ROT-17-00532,ROT-17,VEI-048,MOT-06,2025-07-01,168.2,False,19.1,319.34,41.29,18.56,2036.0
ROT-17-00533,ROT-17,VEI-043,MOT-07,2025-05-01,172.2,False,28.9,323.81,56.16,18.88,2451.79
ROT-17-00534,ROT-17,VEI-046,MOT-15,2025-12-01,164.2,False,27.4,343.93,35.85,14.38,1990.41
ROT-17-00535,ROT-17,VEI-018,MOT-01,2025-03-01,169.3,False,28.4,333.39,50.01,17.66,2088.55
ROT-17-00536,ROT-17,VEI-026,MOT-23,2025-12-01,171.0,False,27.9,319.69,36.14,19.14,2233.12
ROT-17-00537,ROT-17,VEI-044,MOT-28,2025-01-01,164.5,False,18.4,331.09,41.18,17.56,2130.84
ROT-17-00538,ROT-17,VEI-012,MOT-37,2025-08-01,173.0,False,18.5,362.73,31.78,20.98,2014.94
ROT-17-00539,ROT-17,VEI-031,MOT-10,2025-07-01,165.7,False,25.9,318.22,39.16,22.72,2331.95
ROT-17-00540,ROT-17,VEI-057,MOT-34,2025-03-01,169.2,False,30.0,360.21,26.53,21.74,2070.74
ROT-17-00541,ROT-17,VEI-019,MOT-29,2025-04-01,165.1,False,21.3,322.08,39.84,16.46,2163.45
ROT-17-00542,ROT-17,VEI-004,MOT-44,2025-04-01,168.1,False,19.9,318.96,42.39,19.58,2201.27
ROT-17-00543,ROT-17,VEI-035,MOT-07,2025-11-01,165.7,False,19.5,311.41,30.13,17.57,2426.01
ROT-17-00544,ROT-17,VEI-038,MOT-07,2025-09-01,170.9,False,26.3,309.1,58.63,24.74,2460.19
ROT-17-00545,ROT-17,VEI-011,MOT-08,2025-12-01,170.7,False,19.7,366.64,49.01,24.61,2328.83
ROT-17-00546,ROT-17,VEI-048,MOT-16,2025-08-01,169.5,False,22.1,322.72,28.69,24.17,1872.53
ROT-17-00547,ROT-17,VEI-043,MOT-02,2025-08-01,172.4,False,20.6,377.34,52.31,20.31,2261.62
ROT-17-00548,ROT-17,VEI-052,MOT-32,2025-02-01,165.3,False,18.6,353.63,44.36,19.02,2186.41
ROT-17-00549,ROT-17,VEI-042,MOT-39,2025-07-01,164.0,False,21.7,384.97,32.54,14.44,2194.82
ROT-17-00550,ROT-17,VEI-020,MOT-30,2025-09-01,172.2,False,19.7,327.83,54.39,25.21,2090.52
ROT-17-00551,ROT-17,VEI-044,MOT-44,2025-09-01,168.3,False,19.6,339.02,44.87,23.74,1940.9
ROT-17-00552,ROT-17,VEI-030,MOT-28,2025-10-01,168.5,False,28.9,302.51,45.28,22.56,1938.96
ROT-17-00553,ROT-17,VEI-009,MOT-28,2025-05-01,169.6,False,23.2,315.6,48.26,24.88,1872.53
ROT-17-00554,ROT-17,VEI-036,MOT-27,2025-06-01,165.4,False,21.3,331.98,37.65,18.94,2399.73
ROT-17-00555,ROT-17,VEI-032,MOT-45,2025-06-01,164.5,False,26.1,342.07,42.74,22.86,2340.17
ROT-17-00556,ROT-17,VEI-049,MOT-32,2025-04-01,170.4,False,27.2,322.2,37.31,21.09,2018.93
ROT-17-00557,ROT-17,VEI-034,MOT-05,2025-12-01,163.1,False,26.7,320.07,24.69,18.57,2226.34
ROT-17-00558,ROT-17,VEI-045,MOT-17,2025-02-01,163.7,False,25.1,359.71,37.45,22.83,2022.3
ROT-17-00559,ROT-17,VEI-006,MOT-17,2025-08-01,163.2,False,18.0,286.2,42.09,23.25,1959.95
ROT-17-00560,ROT-17,VEI-011,MOT-11,2025-02-01,166.2,False,21.4,344.3,55.66,19.22,1873.87
ROT-17-00561,ROT-17,VEI-038,MOT-35,2025-07-01,166.2,False,21.9,343.31,37.91,17.72,2182.79
ROT-17-00562,ROT-17,VEI-057,MOT-25,2025-08-01,168.0,False,22.3,331.08,34.96,16.42,1910.31
ROT-17-00563,ROT-17,VEI-034,MOT-43,2025-01-01,163.8,False,20.8,356.42,39.84,20.28,2022.89
ROT-17-00564,ROT-17,VEI-020,MOT-34,2025-06-01,171.9,False,25.4,343.27,26.41,20.67,2494.82
ROT-17-00565,ROT-17,VEI-043,MOT-30,2025-09-01,171.3,False,18.7,337.39,56.32,17.22,2195.68
ROT-17-00566,ROT-17,VEI-010,MOT-11,2025-09-01,170.4,False,27.3,339.17,31.72,20.11,2168.0
ROT-17-00567,ROT-17,VEI-047,MOT-12,2025-04-01,163.6,False,26.2,346.08,56.75,17.13,2371.06
ROT-17-00568,ROT-17,VEI-046,MOT-37,2025-02-01,165.9,False,18.1,344.71,36.09,16.02,1991.58
ROT-17-00569,ROT-17,VEI-014,MOT-36,2025-07-01,166.8,False,22.3,314.58,42.63,14.03,2364.59
ROT-17-00570,ROT-17,VEI-022,MOT-26,2025-11-01,167.6,False,21.6,342.3,37.3,23.41,2078.59
ROT-17-00571,ROT-17,VEI-042,MOT-20,2025-03-01,171.1,False,21.0,360.29,55.36,23.83,1938.67
ROT-17-00572,ROT-17,VEI-009,MOT-04,2025-03-01,171.1,False,19.6,321.19,26.94,25.4,2171.26
ROT-17-00573,ROT-17,VEI-050,MOT-33,2025-05-01,172.1,False,28.1,367.05,38.92,20.61,2146.84
ROT-17-00574,ROT-17,VEI-043,MOT-38,2025-01-01,171.4,False,18.0,333.38,31.37,15.14,2077.53
ROT-17-00575,ROT-17,VEI-025,MOT-39,2025-02-01,164.4,False,26.0,320.07,28.39,15.2,1830.28
ROT-17-00576,ROT-17,VEI-011,MOT-21,2025-12-01,171.5,False,20.8,322.04,58.58,19.47,2371.79
ROT-17-00577,ROT-17,VEI-005,MOT-24,2025-12-01,169.3,False,18.8,367.58,47.88,16.69,2143.18
ROT-17-00578,ROT-17,VEI-049,MOT-09,2025-06-01,165.4,False,19.9,363.06,41.95,17.29,2041.46
ROT-17-00579,ROT-17,VEI-014,MOT-42,2025-08-01,166.9,False,21.6,358.48,42.97,18.91,2169.12
ROT-17-00580,ROT-17,VEI-036,MOT-35,2025-09-01,164.5,False,19.4,327.58,36.68,21.42,2096.18
ROT-17-00581,ROT-17,VEI-010,MOT-43,2025-06-01,171.6,False,18.6,320.47,35.3,17.61,1987.74
ROT-17-00582,ROT-17,VEI-027,MOT-36,2025-11-01,169.3,False,29.0,380.12,57.98,21.28,2281.08
ROT-17-00583,ROT-17,VEI-035,MOT-30,2025-05-01,171.9,False,23.3,300.31,60.04,22.67,2029.31
ROT-17-00584,ROT-17,VEI-009,MOT-28,2025-08-01,169.6,False,18.4,346.85,59.06,24.31,1948.94
ROT-17-00585,ROT-17,VEI-021,MOT-36,2025-06-01,169.8,False,22.1,351.12,42.84,22.46,1916.2
ROT-17-00586,ROT-17,VEI-025,MOT-04,2025-05-01,167.5,False,27.0,318.3,56.31,23.55,2127.35
ROT-17-00587,ROT-17,VEI-056,MOT-24,2025-05-01,169.7,False,19.4,310.39,35.6,18.87,2200.01
ROT-17-00588,ROT-17,VEI-050,MOT-33,2025-02-01,172.8,False,21.2,386.75,45.69,23.0,2171.88
ROT-17-00589,ROT-17,VEI-026,MOT-15,2025-06-01,166.3,False,25.5,357.23,47.4,15.67,1970.74
ROT-17-00590,ROT-17,VEI-035,MOT-45,2025-04-01,166.3,False,26.1,301.71,52.13,24.08,1963.44
ROT-17-00591,ROT-17,VEI-023,MOT-03,2025-11-01,164.0,False,28.2,288.52,41.6,13.56,2184.61
ROT-17-00592,ROT-17,VEI-046,MOT-20,2025-10-01,171.0,False,22.5,399.21,38.85,23.38,1925.11
ROT-17-00593,ROT-17,VEI-011,MOT-44,2025-11-01,170.7,False,18.5,326.35,34.21,18.26,2395.93
ROT-17-00594,ROT-17,VEI-023,MOT-43,2025-07-01,172.2,False,24.7,329.32,32.29,19.85,1998.76
ROT-17-00595,ROT-17,VEI-016,MOT-42,2025-01-01,170.7,False,29.3,303.08,40.39,15.67,2158.84
ROT-17-00596,ROT-17,VEI-042,MOT-45,2025-12-01,167.7,False,20.1,348.47,29.41,17.39,2035.42
ROT-17-00597,ROT-17,VEI-005,MOT-25,2025-05-01,167.3,False,28.7,341.66,37.63,14.02,2151.58
ROT-17-00598,ROT-17,VEI-050,MOT-05,2025-11-01,164.9,False,20.8,310.18,47.69,19.22,2155.19
ROT-17-00599,ROT-17,VEI-047,MOT-17,2025-06-01,166.0,False,21.1,318.19,49.66,16.6,2473.09
ROT-17-00600,ROT-17,VEI-006,MOT-09,2025-06-01,168.8,False,18.4,337.36,45.42,21.3,2338.17
ROT-17-00601,ROT-17,VEI-001,MOT-08,2025-05-01,163.1,True,22.5,348.16,29.29,13.57,1169.73
ROT-17-00602,ROT-17,VEI-027,MOT-42,2025-08-01,172.6,False,22.6,339.66,47.07,17.85,2407.1
ROT-17-00603,ROT-17,VEI-043,MOT-24,2025-02-01,164.3,True,24.6,347.31,26.64,24.53,1332.52
ROT-17-00604,ROT-17,VEI-002,MOT-06,2025-01-01,169.1,False,19.6,338.33,54.1,22.17,2295.57
ROT-17-00605,ROT-17,VEI-034,MOT-44,2025-11-01,171.7,False,26.4,349.91,50.22,24.41,2370.3
ROT-17-00606,ROT-17,VEI-031,MOT-42,2025-11-01,170.0,False,23.5,348.95,56.04,15.44,2236.52
ROT-17-00607,ROT-17,VEI-051,MOT-17,2025-05-01,166.8,False,28.8,344.18,29.01,15.66,2235.78
ROT-17-00608,ROT-17,VEI-042,MOT-23,2025-07-01,164.6,False,29.5,304.8,29.16,22.5,1897.11
ROT-17-00609,ROT-17,VEI-035,MOT-44,2025-04-01,170.4,False,19.5,346.74,46.84,17.09,2315.82
ROT-17-00610,ROT-17,VEI-055,MOT-21,2025-03-01,171.2,False,24.8,327.54,41.57,13.89,2224.93
ROT-17-00611,ROT-17,VEI-037,MOT-11,2025-09-01,170.9,False,21.7,293.22,51.17,16.64,2236.36
ROT-17-00612,ROT-17,VEI-003,MOT-20,2025-11-01,167.9,False,22.9,394.72,37.65,19.51,2020.6
